# Iterations  ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
8406 5.197803e-10 5.207085e-09 5.188539e-09 5.481727e-09 3.212009e-08 1.658628e-13
8407 5.138488e-10 5.218378e-09 5.185056e-09 5.485665e-09 3.176616e-08 1.501538e-13
8408 5.069908e-10 5.229637e-09 5.182658e-09 5.488275e-09 3.133301e-08 1.646985e-13
8409 4.988830e-10 5.238531e-09 5.181313e-09 5.487506e-09 3.084669e-08 1.498832e-13
8410 4.923572e-10 5.244493e-09 5.180438e-09 5.481642e-09 3.044126e-08 1.633828e-13
8411 4.880034e-10 5.245333e-09 5.179101e-09 5.468407e-09 3.020464e-08 1.497851e-13
8412 4.893442e-10 5.241040e-09 5.177525e-09 5.445215e-09 3.031835e-08 1.620613e-13
8413 4.983029e-10 5.231937e-09 5.177338e-09 5.415871e-09 3.094968e-08 1.505910e-13
8414 5.124282e-10 5.225464e-09 5.184215e-09 5.391390e-09 3.188261e-08 1.623293e-13
8415 5.244639e-10 5.223283e-09 5.195809e-09 5.376396e-09 3.269265e-08 1.502667e-13
8416 5.324413e-10 5.224385e-09 5.210391e-09 5.368612e-09 3.321008e-08 1.611865e-13
8417 5.383647e-10 5.226693e-09 5.225690e-09 5.365849e-09 3.361265e-08 1.499255e-13
8418 5.430416e-10 5.230177e-09 5.238942e-09 5.365452e-09 3.390873e-08 1.602650e-13
8419 5.462363e-10 5.233602e-09 5.246367e-09 5.366918e-09 3.413406e-08 1.494604e-13
8420 5.496770e-10 5.237301e-09 5.249581e-09 5.369602e-09 3.435221e-08 1.594002e-13
8421 5.536282e-10 5.240110e-09 5.249392e-09 5.372900e-09 3.462820e-08 1.491569e-13
8422 5.590151e-10 5.242602e-09 5.247558e-09 5.376296e-09 3.497190e-08 1.588199e-13
8423 5.638400e-10 5.243136e-09 5.242830e-09 5.377450e-09 3.530374e-08 1.488652e-13
8424 5.691998e-10 5.242625e-09 5.236071e-09 5.377617e-09 3.564441e-08 1.581298e-13
8425 5.739160e-10 5.239932e-09 5.228529e-09 5.377386e-09 3.596602e-08 1.486315e-13
8426 5.785201e-10 5.236112e-09 5.220576e-09 5.377151e-09 3.625295e-08 1.574548e-13
8427 5.825054e-10 5.230224e-09 5.212261e-09 5.377411e-09 3.652126e-08 1.482644e-13
8428 5.861931e-10 5.222911e-09 5.203665e-09 5.378004e-09 3.674071e-08 1.569305e-13
8429 5.888076e-10 5.213314e-09 5.194875e-09 5.379121e-09 3.691098e-08 1.477440e-13
8430 5.909112e-10 5.202164e-09 5.186122e-09 5.380164e-09 3.701828e-08 1.564627e-13
8431 5.915598e-10 5.188790e-09 5.177418e-09 5.381501e-09 3.705281e-08 1.471648e-13
8432 5.914113e-10 5.173898e-09 5.168835e-09 5.382540e-09 3.700668e-08 1.560021e-13
8433 5.895411e-10 5.156870e-09 5.160064e-09 5.383409e-09 3.687212e-08 1.465695e-13
8434 5.872229e-10 5.138454e-09 5.151293e-09 5.384085e-09 3.667979e-08 1.555010e-13
8435 5.839284e-10 5.118183e-09 5.143234e-09 5.383282e-09 3.644633e-08 1.460385e-13
8436 5.810904e-10 5.096837e-09 5.135687e-09 5.381345e-09 3.621090e-08 1.549988e-13
8437 5.788158e-10 5.074522e-09 5.127318e-09 5.380459e-09 3.603626e-08 1.456165e-13
8438 5.781704e-10 5.051888e-09 5.116752e-09 5.381322e-09 3.594649e-08 1.546727e-13
8439 5.773612e-10 5.027677e-09 5.104591e-09 5.383693e-09 3.587429e-08 1.452784e-13
8440 5.761417e-10 5.003204e-09 5.091339e-09 5.388153e-09 3.575005e-08 1.541505e-13
8441 5.732763e-10 4.980281e-09 5.077145e-09 5.398052e-09 3.554461e-08 1.446991e-13
8442 5.709001e-10 4.960526e-09 5.064607e-09 5.414441e-09 3.534464e-08 1.533632e-13
8443 5.701042e-10 4.942769e-09 5.054699e-09 5.435717e-09 3.526798e-08 1.444765e-13
8444 5.728328e-10 4.926581e-09 5.047087e-09 5.459590e-09 3.538943e-08 1.528683e-13
8445 5.785410e-10 4.910269e-09 5.039682e-09 5.484945e-09 3.572053e-08 1.447189e-13
8446 5.842386e-10 4.892778e-09 5.033902e-09 5.507289e-09 3.602495e-08 1.526402e-13
8447 5.875956e-10 4.873797e-09 5.035285e-09 5.522878e-09 3.620002e-08 1.445124e-13
8448 5.900304e-10 4.854369e-09 5.036024e-09 5.535897e-09 3.629474e-08 1.522486e-13
8449 5.885542e-10 4.831951e-09 5.028813e-09 5.547071e-09 3.616338e-08 1.441059e-13
8450 5.858608e-10 4.808811e-09 5.024756e-09 5.555372e-09 3.593421e-08 1.513149e-13
8451 5.831488e-10 4.785653e-09 5.022824e-09 5.562070e-09 3.573192e-08 1.439879e-13
8452 5.826477e-10 4.763700e-09 5.023293e-09 5.567719e-09 3.565418e-08 1.507772e-13
8453 5.827887e-10 4.742550e-09 5.025411e-09 5.575236e-09 3.564366e-08 1.445944e-13
8454 5.824044e-10 4.723566e-09 5.028990e-09 5.584662e-09 3.557910e-08 1.498305e-13
8455 5.819921e-10 4.705631e-09 5.032188e-09 5.594494e-09 3.553923e-08 1.446582e-13
8456 5.825741e-10 4.689349e-09 5.034926e-09 5.604379e-09 3.554453e-08 1.491642e-13
8457 5.840534e-10 4.674343e-09 5.037312e-09 5.613912e-09 3.563521e-08 1.446541e-13
8458 5.874206e-10 4.661591e-09 5.038344e-09 5.622842e-09 3.583051e-08 1.486801e-13
8459 5.916358e-10 4.650646e-09 5.040431e-09 5.635023e-09 3.610768e-08 1.447913e-13
8460 5.968922e-10 4.641998e-09 5.044030e-09 5.650652e-09 3.643368e-08 1.482823e-13
8461 6.013326e-10 4.634811e-09 5.048475e-09 5.669634e-09 3.673235e-08 1.448819e-13
8462 6.053032e-10 4.629349e-09 5.055116e-09 5.692358e-09 3.698137e-08 1.477514e-13
8463 6.081804e-10 4.624415e-09 5.062353e-09 5.716911e-09 3.718388e-08 1.448966e-13
8464 6.109779e-10 4.620809e-09 5.072102e-09 5.744209e-09 3.736128e-08 1.472633e-13
8465 6.126250e-10 4.617544e-09 5.082786e-09 5.771925e-09 3.748769e-08 1.450077e-13
8466 6.141110e-10 4.614743e-09 5.093771e-09 5.799037e-09 3.758376e-08 1.468154e-13
8467 6.153571e-10 4.611692e-09 5.105714e-09 5.826158e-09 3.768711e-08 1.451404e-13
8468 6.173237e-10 4.609129e-09 5.118846e-09 5.853298e-09 3.781691e-08 1.465540e-13
8469 6.193209e-10 4.606714e-09 5.134076e-09 5.882042e-09 3.797002e-08 1.453270e-13
8470 6.223078e-10 4.605057e-09 5.151605e-09 5.912411e-09 3.816702e-08 1.464552e-13
8471 6.257028e-10 4.603525e-09 5.170356e-09 5.944413e-09 3.841033e-08 1.456151e-13
8472 6.298846e-10 4.602719e-09 5.189016e-09 5.976832e-09 3.868474e-08 1.465152e-13
8473 6.340946e-10 4.601850e-09 5.209617e-09 6.009084e-09 3.897918e-08 1.459590e-13
8474 6.391294e-10 4.601715e-09 5.234361e-09 6.043581e-09 3.930736e-08 1.466686e-13
8475 6.446096e-10 4.601724e-09 5.261723e-09 6.079672e-09 3.968181e-08 1.464180e-13
8476 6.509518e-10 4.602515e-09 5.289760e-09 6.116718e-09 4.009281e-08 1.469339e-13
8477 6.584280e-10 4.603422e-09 5.317448e-09 6.155927e-09 4.059300e-08 1.468535e-13
8478 6.682966e-10 4.605113e-09 5.347069e-09 6.198324e-09 4.122705e-08 1.476341e-13
8479 6.795245e-10 4.607032e-09 5.378219e-09 6.244425e-09 4.196159e-08 1.478232e-13
8480 6.918832e-10 4.609632e-09 5.410978e-09 6.294165e-09 4.274908e-08 1.487234e-13
8481 7.042546e-10 4.612426e-09 5.444963e-09 6.347365e-09 4.354997e-08 1.491165e-13
8482 7.159846e-10 4.615897e-09 5.480181e-09 6.403078e-09 4.429090e-08 1.498323e-13
8483 7.268268e-10 4.619442e-09 5.516781e-09 6.460771e-09 4.498743e-08 1.500785e-13
8484 7.386261e-10 4.623920e-09 5.555445e-09 6.521300e-09 4.572713e-08 1.509992e-13
8485 7.506370e-10 4.629009e-09 5.595802e-09 6.585582e-09 4.649320e-08 1.515811e-13
8486 7.646855e-10 4.635962e-09 5.637875e-09 6.655698e-09 4.737317e-08 1.524051e-13
8487 7.808109e-10 4.644396e-09 5.683294e-09 6.732519e-09 4.839735e-08 1.539793e-13
8488 7.972730e-10 4.654032e-09 5.731800e-09 6.812046e-09 4.942560e-08 1.549091e-13
8489 8.130845e-10 4.663846e-09 5.784706e-09 6.895156e-09 5.042455e-08 1.562931e-13
8490 8.265318e-10 4.673541e-09 5.840743e-09 6.978548e-09 5.125697e-08 1.573439e-13
8491 8.376636e-10 4.682064e-09 5.897822e-09 7.061424e-09 5.195720e-08 1.589052e-13
8492 8.446948e-10 4.688174e-09 5.950572e-09 7.142918e-09 5.238275e-08 1.596290e-13
8493 8.514159e-10 4.693478e-09 6.002237e-09 7.225317e-09 5.280427e-08 1.613457e-13
8494 8.573729e-10 4.697928e-09 6.051741e-09 7.303701e-09 5.316064e-08 1.628465e-13
8495 8.623552e-10 4.700444e-09 6.102062e-09 7.377810e-09 5.346990e-08 1.645788e-13
8496 8.637544e-10 4.701301e-09 6.155220e-09 7.447522e-09 5.353586e-08 1.659325e-13
8497 8.674617e-10 4.701568e-09 6.209758e-09 7.514366e-09 5.376662e-08 1.666996e-13
8498 8.765088e-10 4.702654e-09 6.268485e-09 7.583048e-09 5.432392e-08 1.691701e-13
8499 8.898500e-10 4.704060e-09 6.323122e-09 7.651539e-09 5.516937e-08 1.708450e-13
8500 9.059468e-10 4.706731e-09 6.373166e-09 7.723135e-09 5.617782e-08 1.737930e-13
8501 9.213322e-10 4.710400e-09 6.428684e-09 7.797100e-09 5.715484e-08 1.760276e-13
8502 9.348841e-10 4.715322e-09 6.490858e-09 7.874069e-09 5.800320e-08 1.781497e-13
8503 9.480310e-10 4.720390e-09 6.556910e-09 7.947530e-09 5.883945e-08 1.795888e-13
8504 9.647252e-10 4.725855e-09 6.622551e-09 8.014978e-09 5.989139e-08 1.812574e-13
8505 9.886001e-10 4.731395e-09 6.684455e-09 8.079964e-09 6.141309e-08 1.834461e-13
8506 1.018726e-09 4.737502e-09 6.743856e-09 8.143210e-09 6.332233e-08 1.870577e-13
8507 1.051198e-09 4.743133e-09 6.810293e-09 8.203702e-09 6.538672e-08 1.923264e-13
8508 1.074944e-09 4.746971e-09 6.879469e-09 8.265192e-09 6.688627e-08 1.945900e-13
8509 1.095964e-09 4.750367e-09 6.940883e-09 8.322618e-09 6.822428e-08 1.961788e-13
8510 1.120814e-09 4.754359e-09 6.996775e-09 8.374786e-09 6.979616e-08 1.986311e-13
8511 1.149075e-09 4.758149e-09 7.049018e-09 8.421893e-09 7.159401e-08 2.014443e-13
8512 1.179840e-09 4.761708e-09 7.098351e-09 8.465980e-09 7.354214e-08 2.041256e-13
8513 1.213505e-09 4.765425e-09 7.145807e-09 8.511900e-09 7.568026e-08 2.064944e-13
8514 1.251154e-09 4.769755e-09 7.194455e-09 8.560683e-09 7.806602e-08 2.099064e-13
8515 1.291600e-09 4.774594e-09 7.238949e-09 8.611550e-09 8.063425e-08 2.144608e-13
8516 1.333384e-09 4.780175e-09 7.276452e-09 8.666239e-09 8.328690e-08 2.226801e-13
8517 1.365957e-09 4.785461e-09 7.309420e-09 8.735092e-09 8.535466e-08 2.308614e-13
8518 1.378744e-09 4.788804e-09 7.326133e-09 8.784846e-09 8.615421e-08 2.292981e-13
8519 1.389721e-09 4.791484e-09 7.345144e-09 8.830993e-09 8.684855e-08 2.345860e-13
8520 1.397032e-09 4.793767e-09 7.368535e-09 8.870280e-09 8.730199e-08 2.400286e-13
8521 1.390094e-09 4.794259e-09 7.392295e-09 8.899431e-09 8.686345e-08 2.450466e-13
8522 1.368196e-09 4.793268e-09 7.456715e-09 8.927679e-09 8.546231e-08 2.465294e-13
8523 1.356170e-09 4.792637e-09 7.545646e-09 8.957895e-09 8.469822e-08 2.469282e-13
8524 1.363300e-09 4.793628e-09 7.630859e-09 8.986995e-09 8.514456e-08 2.454986e-13
8525 1.381247e-09 4.795121e-09 7.689370e-09 9.012979e-09 8.628276e-08 2.414602e-13
8526 1.399112e-09 4.796504e-09 7.724447e-09 9.034183e-09 8.741542e-08 2.359002e-13
8527 1.414515e-09 4.797617e-09 7.747685e-09 9.051734e-09 8.839186e-08 2.295987e-13
8528 1.428072e-09 4.798559e-09 7.764956e-09 9.067068e-09 8.925124e-08 2.226235e-13
8529 1.442479e-09 4.799605e-09 7.780416e-09 9.083004e-09 9.016446e-08 2.153500e-13
8530 1.457151e-09 4.800706e-09 7.795522e-09 9.099862e-09 9.109431e-08 2.079683e-13
8531 1.471430e-09 4.801776e-09 7.811459e-09 9.117259e-09 9.199909e-08 2.007783e-13
8532 1.485203e-09 4.802812e-09 7.828295e-09 9.135245e-09 9.287167e-08 1.940353e-13
8533 1.498728e-09 4.803849e-09 7.846521e-09 9.154310e-09 9.372825e-08 1.879555e-13
8534 1.513809e-09 4.805063e-09 7.869406e-09 9.177302e-09 9.468318e-08 1.831419e-13
8535 1.530733e-09 4.806484e-09 7.898729e-09 9.205334e-09 9.575457e-08 1.798954e-13
8536 1.549303e-09 4.808115e-09 7.935658e-09 9.239035e-09 9.692978e-08 1.783631e-13
8537 1.569003e-09 4.809959e-09 7.979463e-09 9.277588e-09 9.817627e-08 1.784548e-13
8538 1.589455e-09 4.812044e-09 8.030151e-09 9.320743e-09 9.946991e-08 1.799816e-13
8539 1.610407e-09 4.814381e-09 8.087110e-09 9.367940e-09 1.007947e-07 1.826938e-13
8540 1.629852e-09 4.816917e-09 8.142734e-09 9.413489e-09 1.020238e-07 1.840178e-13
8541 1.647982e-09 4.819543e-09 8.195675e-09 9.456665e-09 1.031697e-07 1.845370e-13
8542 1.664048e-09 4.822036e-09 8.241462e-09 9.493805e-09 1.041850e-07 1.838659e-13
8543 1.677954e-09 4.824270e-09 8.278873e-09 9.524411e-09 1.050639e-07 1.825703e-13
8544 1.690334e-09 4.826292e-09 8.309279e-09 9.549808e-09 1.058465e-07 1.812404e-13
8545 1.702656e-09 4.828355e-09 8.337271e-09 9.573515e-09 1.066255e-07 1.804242e-13
8546 1.715336e-09 4.830494e-09 8.364827e-09 9.597014e-09 1.074272e-07 1.798997e-13
8547 1.728107e-09 4.832619e-09 8.391849e-09 9.620250e-09 1.082345e-07 1.794385e-13
8548 1.740847e-09 4.834714e-09 8.418445e-09 9.643326e-09 1.090399e-07 1.789463e-13
8549 1.753784e-09 4.836858e-09 8.444273e-09 9.665960e-09 1.098576e-07 1.783937e-13
8550 1.766862e-09 4.839074e-09 8.469295e-09 9.688289e-09 1.106842e-07 1.777860e-13
8551 1.780064e-09 4.841354e-09 8.493475e-09 9.710336e-09 1.115186e-07 1.771455e-13
8552 1.793225e-09 4.843699e-09 8.517001e-09 9.732353e-09 1.123503e-07 1.765021e-13
8553 1.806291e-09 4.846061e-09 8.538905e-09 9.753846e-09 1.131759e-07 1.758865e-13
8554 1.819107e-09 4.848388e-09 8.559619e-09 9.774662e-09 1.139855e-07 1.753272e-13
8555 1.831752e-09 4.850810e-09 8.579187e-09 9.796242e-09 1.147841e-07 1.748467e-13
8556 1.844364e-09 4.853322e-09 8.596828e-09 9.817857e-09 1.155807e-07 1.744610e-13
8557 1.856882e-09 4.855926e-09 8.614609e-09 9.838865e-09 1.163712e-07 1.741814e-13
8558 1.869030e-09 4.858580e-09 8.632072e-09 9.858648e-09 1.171382e-07 1.740133e-13
8559 1.881063e-09 4.861335e-09 8.649693e-09 9.877559e-09 1.178978e-07 1.739577e-13
8560 1.892984e-09 4.864196e-09 8.667575e-09 9.895578e-09 1.186503e-07 1.740124e-13
8561 1.904899e-09 4.867214e-09 8.685737e-09 9.912979e-09 1.194024e-07 1.741725e-13
8562 1.916791e-09 4.870363e-09 8.704257e-09 9.929693e-09 1.201530e-07 1.744309e-13
8563 1.928600e-09 4.873620e-09 8.723134e-09 9.945738e-09 1.208982e-07 1.747797e-13
8564 1.940667e-09 4.877083e-09 8.742789e-09 9.961141e-09 1.216596e-07 1.754529e-13
8565 1.954246e-09 4.881135e-09 8.766628e-09 9.974479e-09 1.225163e-07 1.773248e-13
8566 1.968904e-09 4.885738e-09 8.793300e-09 9.987382e-09 1.234411e-07 1.800152e-13
8567 1.985363e-09 4.891173e-09 8.823835e-09 1.000134e-08 1.244794e-07 1.840818e-13
8568 2.003861e-09 4.897587e-09 8.858707e-09 1.001754e-08 1.256463e-07 1.896709e-13
8569 2.027507e-09 4.906388e-09 8.904926e-09 1.003962e-08 1.271377e-07 2.001230e-13
8570 2.064616e-09 4.922578e-09 8.983719e-09 1.007520e-08 1.294775e-07 2.311241e-13
8571 2.096443e-09 4.961942e-09 9.211288e-09 1.024150e-08 1.314721e-07 3.050165e-13
8572 1.986478e-09 4.992640e-09 9.241397e-09 1.038079e-08 1.244979e-07 3.486650e-13
8573 1.947076e-09 5.025931e-09 9.236587e-09 1.037075e-08 1.219934e-07 3.438327e-13
8574 1.953102e-09 5.039305e-09 9.301505e-09 1.036011e-08 1.223696e-07 3.390471e-13
8575 1.965285e-09 5.046900e-09 9.350920e-09 1.036052e-08 1.231378e-07 3.395632e-13
8576 1.977193e-09 5.052063e-09 9.385217e-09 1.036192e-08 1.238895e-07 3.362473e-13
8577 1.992209e-09 5.057667e-09 9.419950e-09 1.036448e-08 1.248379e-07 3.279923e-13
8578 2.010325e-09 5.063825e-09 9.454651e-09 1.036799e-08 1.259823e-07 3.153911e-13
8579 2.031429e-09 5.070458e-09 9.490453e-09 1.037407e-08 1.273158e-07 3.005702e-13
8580 2.051853e-09 5.077178e-09 9.521192e-09 1.038040e-08 1.286063e-07 2.855218e-13
8581 2.074460e-09 5.084223e-09 9.552960e-09 1.038681e-08 1.300348e-07 2.715607e-13
8582 2.099043e-09 5.091584e-09 9.585890e-09 1.039383e-08 1.315881e-07 2.592988e-13
8583 2.125044e-09 5.099204e-09 9.619308e-09 1.040102e-08 1.332309e-07 2.488684e-13
8584 2.151757e-09 5.107009e-09 9.652531e-09 1.040759e-08 1.349187e-07 2.401553e-13
8585 2.178826e-09 5.114930e-09 9.685107e-09 1.041473e-08 1.366287e-07 2.329585e-13
8586 2.205684e-09 5.122905e-09 9.716622e-09 1.042244e-08 1.383251e-07 2.270661e-13
8587 2.231859e-09 5.130871e-09 9.746596e-09 1.043053e-08 1.399782e-07 2.222889e-13
8588 2.257218e-09 5.138833e-09 9.775280e-09 1.043921e-08 1.415796e-07 2.184635e-13
8589 2.281504e-09 5.146768e-09 9.802593e-09 1.044846e-08 1.431130e-07 2.154557e-13
8590 2.304583e-09 5.154629e-09 9.828634e-09 1.045833e-08 1.445699e-07 2.131522e-13
8591 2.326277e-09 5.162392e-09 9.853169e-09 1.046865e-08 1.459392e-07 2.114610e-13
8592 2.346437e-09 5.170041e-09 9.875953e-09 1.047914e-08 1.472114e-07 2.102969e-13
8593 2.364961e-09 5.177574e-09 9.896439e-09 1.048963e-08 1.483803e-07 2.095897e-13
8594 2.381618e-09 5.184942e-09 9.913641e-09 1.050047e-08 1.494310e-07 2.092775e-13
8595 2.396567e-09 5.192147e-09 9.927647e-09 1.051161e-08 1.503737e-07 2.093057e-13
8596 2.409669e-09 5.199092e-09 9.940171e-09 1.052180e-08 1.511997e-07 2.096246e-13
8597 2.433303e-09 5.213277e-09 9.965114e-09 1.054411e-08 1.526892e-07 2.210127e-13
8598 2.472690e-09 5.245673e-09 1.001701e-08 1.059978e-08 1.551689e-07 2.737424e-13
8599 2.461508e-09 5.311781e-09 1.004511e-08 1.071033e-08 1.544428e-07 3.599233e-13
8600 2.358140e-09 5.371017e-09 9.836881e-09 1.071761e-08 1.478839e-07 4.151706e-13
8601 2.323491e-09 5.425196e-09 9.677992e-09 1.045766e-08 1.456914e-07 4.719490e-13
8602 2.277112e-09 5.462649e-09 9.693813e-09 1.024382e-08 1.427866e-07 5.288201e-13
8603 2.270671e-09 5.500905e-09 9.420118e-09 9.964085e-09 1.424059e-07 5.773149e-13
8604 2.123521e-09 5.528903e-09 9.141482e-09 9.648066e-09 1.330992e-07 6.256201e-13
8605 2.051684e-09 5.559441e-09 9.095180e-09 9.544248e-09 1.285473e-07 6.491628e-13
8606 1.975865e-09 5.567983e-09 8.826667e-09 9.327947e-09 1.237409e-07 6.079067e-13
8607 1.916369e-09 5.568153e-09 8.674553e-09 9.179579e-09 1.199570e-07 5.958935e-13
8608 1.859890e-09 5.578166e-09 8.572782e-09 9.079211e-09 1.163741e-07 5.814085e-13
8609 1.802062e-09 5.585328e-09 8.428867e-09 8.966189e-09 1.127010e-07 5.641401e-13
8610 1.749287e-09 5.596779e-09 8.306710e-09 8.862760e-09 1.093546e-07 5.535142e-13
8611 1.697506e-09 5.608627e-09 8.161385e-09 8.747757e-09 1.060733e-07 5.454309e-13
8612 1.650931e-09 5.619326e-09 7.990580e-09 8.615151e-09 1.031256e-07 5.381199e-13
8613 1.627103e-09 5.630815e-09 7.847235e-09 8.495987e-09 1.016207e-07 5.258804e-13
8614 1.611802e-09 5.637040e-09 7.760171e-09 8.413348e-09 1.006602e-07 5.090999e-13
8615 1.609154e-09 5.644682e-09 7.682626e-09 8.344379e-09 1.004965e-07 4.977595e-13
8616 1.609150e-09 5.651356e-09 7.617842e-09 8.281185e-09 1.005093e-07 4.866257e-13
8617 1.611184e-09 5.658380e-09 7.556715e-09 8.216367e-09 1.006449e-07 4.788538e-13
8618 1.611143e-09 5.664280e-09 7.497579e-09 8.155874e-09 1.006568e-07 4.706564e-13
8619 1.610114e-09 5.670061e-09 7.442198e-09 8.098200e-09 1.005979e-07 4.642488e-13
8620 1.606465e-09 5.674968e-09 7.389897e-09 8.044100e-09 1.003808e-07 4.588924e-13
8621 1.602098e-09 5.679624e-09 7.339425e-09 7.993441e-09 1.001100e-07 4.549959e-13
8622 1.600145e-09 5.684421e-09 7.292641e-09 7.945117e-09 1.000010e-07 4.519353e-13
8623 1.598955e-09 5.689364e-09 7.246868e-09 7.894023e-09 9.993254e-08 4.517953e-13
8624 1.595159e-09 5.693295e-09 7.201670e-09 7.844825e-09 9.970664e-08 4.513120e-13
8625 1.588486e-09 5.696964e-09 7.155790e-09 7.798465e-09 9.928923e-08 4.518506e-13
8626 1.577210e-09 5.699541e-09 7.111888e-09 7.756857e-09 9.858834e-08 4.524040e-13
8627 1.561583e-09 5.701863e-09 7.069630e-09 7.719771e-09 9.760103e-08 4.531253e-13
8628 1.541549e-09 5.703237e-09 7.029470e-09 7.687345e-09 9.634356e-08 4.538829e-13
8629 1.518170e-09 5.704555e-09 6.991275e-09 7.658814e-09 9.486222e-08 4.545298e-13
8630 1.491776e-09 5.705155e-09 6.955255e-09 7.634250e-09 9.319970e-08 4.553510e-13
8631 1.463659e-09 5.705950e-09 6.920941e-09 7.612408e-09 9.141447e-08 4.558912e-13
8632 1.433989e-09 5.706254e-09 6.880510e-09 7.593201e-09 8.954131e-08 4.567617e-13
8633 1.404154e-09 5.706987e-09 6.844906e-09 7.574565e-09 8.764413e-08 4.575645e-13
8634 1.374270e-09 5.707400e-09 6.813766e-09 7.558870e-09 8.575497e-08 4.583515e-13
8635 1.343980e-09 5.708272e-09 6.784624e-09 7.545479e-09 8.382776e-08 4.589395e-13
8636 1.311687e-09 5.708780e-09 6.756401e-09 7.533921e-09 8.178645e-08 4.607775e-13
8637 1.281142e-09 5.709751e-09 6.735483e-09 7.521928e-09 7.984243e-08 4.604518e-13
8638 1.252453e-09 5.710631e-09 6.717706e-09 7.509909e-09 7.802878e-08 4.628743e-13
8639 1.224847e-09 5.711981e-09 6.702813e-09 7.497961e-09 7.626991e-08 4.627228e-13
8640 1.198940e-09 5.713307e-09 6.690538e-09 7.487281e-09 7.463188e-08 4.652539e-13
8641 1.174300e-09 5.715074e-09 6.680709e-09 7.477618e-09 7.306040e-08 4.652119e-13
8642 1.151225e-09 5.716845e-09 6.670693e-09 7.467241e-09 7.160123e-08 4.676975e-13
8643 1.129807e-09 5.719043e-09 6.661646e-09 7.457321e-09 7.023390e-08 4.678201e-13
8644 1.110688e-09 5.721139e-09 6.653143e-09 7.448300e-09 6.902590e-08 4.702230e-13
8645 1.093189e-09 5.723543e-09 6.644911e-09 7.439346e-09 6.790814e-08 4.707288e-13
8646 1.077463e-09 5.725561e-09 6.636047e-09 7.429740e-09 6.691660e-08 4.732499e-13
8647 1.062376e-09 5.727632e-09 6.627984e-09 7.419761e-09 6.595448e-08 4.739421e-13
8648 1.048497e-09 5.729505e-09 6.619401e-09 7.409812e-09 6.508189e-08 4.765589e-13
8649 1.035354e-09 5.731852e-09 6.610288e-09 7.400722e-09 6.424226e-08 4.771807e-13
8650 1.023134e-09 5.734608e-09 6.603987e-09 7.393442e-09 6.347403e-08 4.799906e-13
8651 1.011074e-09 5.737921e-09 6.599962e-09 7.387815e-09 6.270239e-08 4.808825e-13
8652 9.990017e-10 5.741144e-09 6.595075e-09 7.383575e-09 6.194217e-08 4.838341e-13
8653 9.862674e-10 5.744577e-09 6.587473e-09 7.379399e-09 6.112530e-08 4.844897e-13
8654 9.732173e-10 5.747803e-09 6.576167e-09 7.374818e-09 6.030109e-08 4.872591e-13
8655 9.596746e-10 5.751092e-09 6.563363e-09 7.370138e-09 5.943098e-08 4.875252e-13
8656 9.458669e-10 5.754089e-09 6.547782e-09 7.364880e-09 5.855822e-08 4.907179e-13
8657 9.319954e-10 5.757158e-09 6.531898e-09 7.360153e-09 5.766710e-08 4.903463e-13
8658 9.193188e-10 5.760113e-09 6.513541e-09 7.354334e-09 5.686698e-08 4.937533e-13
8659 9.069827e-10 5.763149e-09 6.493945e-09 7.347055e-09 5.607412e-08 4.936467e-13
8660 8.958014e-10 5.765891e-09 6.473926e-09 7.340045e-09 5.537020e-08 4.971402e-13
8661 8.845768e-10 5.768644e-09 6.454322e-09 7.332449e-09 5.464942e-08 4.972037e-13
8662 8.742855e-10 5.771031e-09 6.433783e-09 7.323715e-09 5.400336e-08 5.004904e-13
8663 8.643325e-10 5.773421e-09 6.412895e-09 7.313908e-09 5.336395e-08 5.006478e-13
8664 8.555463e-10 5.775656e-09 6.391678e-09 7.304075e-09 5.281402e-08 5.040263e-13
8665 8.472191e-10 5.777321e-09 6.368506e-09 7.294277e-09 5.228021e-08 5.040749e-13
8666 8.395065e-10 5.772289e-09 6.337792e-09 7.271402e-09 5.180221e-08 5.075814e-13
8667 8.318063e-10 5.764885e-09 6.305658e-09 7.226748e-09 5.130542e-08 5.076939e-13
8668 8.263234e-10 5.757167e-09 6.278384e-09 7.172433e-09 5.096254e-08 5.116447e-13
8669 8.215954e-10 5.753390e-09 6.258426e-09 7.127192e-09 5.065320e-08 5.118224e-13
8670 8.174480e-10 5.752615e-09 6.241269e-09 7.093843e-09 5.039817e-08 5.158856e-13
8671 8.125666e-10 5.752441e-09 6.225936e-09 7.073057e-09 5.008140e-08 5.155739e-13
8672 8.084782e-10 5.752322e-09 6.209683e-09 7.061642e-09 4.983142e-08 5.194222e-13
8673 8.047138e-10 5.752450e-09 6.196541e-09 7.054246e-09 4.958463e-08 5.190645e-13
8674 8.025177e-10 5.752471e-09 6.185197e-09 7.050088e-09 4.945193e-08 5.231370e-13
8675 8.009449e-10 5.752936e-09 6.173613e-09 7.047003e-09 4.934199e-08 5.232010e-13
